src_id,dst_id,weight
271,1506,2282
271,1588,20
271,1618,24
271,1620,541
271,1628,15
271,1652,25
271,1707,374
271,1736,355
271,1839,15
271,1863,10
271,1953,30
271,1954,72
271,1990,61
271,2012,63
271,2021,10
271,2029,75
271,2058,5
271,2069,36
271,2169,44
271,2218,48
271,2319,30
271,2323,48
271,2791,419
271,2852,16
271,2872,80
271,2948,90
271,3006,5
271,3128,20
271,3172,210
271,3271,12
271,3276,105
271,3297,304
271,3300,10
271,3310,34
271,3456,909
271,3680,240
271,3705,568
271,3717,280
271,3718,20
271,3722,19
271,3725,36
271,3737,80
271,3758,236
271,3828,25
271,4432,15
271,4437,440
271,4470,197
271,4484,120
271,4550,95
271,4595,79
271,4637,15
271,4645,1516
271,4742,184
271,4855,17
271,5162,20
271,5192,42
271,5194,40
271,5199,6
271,5313,45
271,5319,30
271,5342,630
271,5388,326
271,5403,6
271,5407,829
271,5433,158
271,5436,51
271,5451,10
271,5499,10
271,5508,1001
271,5540,440
271,5554,79
271,5574,88
271,5584,20
271,5602,21
271,5643,554
271,5648,80
271,5667,675
271,5669,499
271,5726,15
271,5765,150
271,5813,533
271,6027,34
271,6067,31
271,6254,18
271,6280,165
271,6408,102
271,9192,46
271,9424,12
271,9540,25
271,9766,5
273,637,75
273,1010,15
273,1736,316
273,2070,1471
273,2073,20
273,3295,239
273,3717,253
273,3765,55
273,4470,130
273,4661,104
273,5389,64
273,5887,20
273,6027,70
274,269,14265
274,1025,50
274,1736,470
274,2075,200
274,3731,1814
274,4567,400
274,4654,450
274,5663,60
276,9,76
276,193,634
276,243,705
276,293,231
276,732,315
276,1053,5
276,1258,95
276,1425,1679
276,1478,46
276,1705,60
276,1758,25
276,1878,60
276,1927,30
276,2075,30
276,2120,15
276,2592,30
276,3038,30
276,3317,1074
276,3704,1166
276,3718,47
276,3725,431
276,5130,492
276,5324,3669
276,5524,30
276,5602,1957
276,6455,10
278,1736,85
286,281,125
286,476,70
286,501,10
286,1356,100
286,1379,95
286,1456,50
286,1476,288
286,1482,20
286,1484,108
286,1736,295
286,1758,275
286,2006,460
286,2008,20
286,2013,80
286,4511,55
288,12,20
288,82,40
288,200,40
288,203,25
288,253,25
288,314,25
288,368,50
288,536,1590
288,594,129
288,676,4965
288,701,8398
288,826,125
288,839,75
288,909,25
288,1010,30
288,1266,51
288,1292,94
288,1307,608
288,1312,10
288,1441,1567
288,1446,90
288,1491,6095
288,1618,55
288,1620,48
288,1736,4425
288,1758,975
288,1795,150
288,1800,25
288,1839,25
288,2066,5595
288,2229,60
288,2267,30
288,2872,10
288,3172,4
288,3452,50
288,3593,50
288,3680,90
288,3736,556
288,3740,25
288,3761,50
288,3762,3163
288,3778,375
288,4470,115
288,4567,480
288,4595,55
288,4603,1038
288,4613,46
288,5074,25
288,5381,3783
288,5637,519
288,6425,25
288,9711,25
289,1025,25
289,1736,100
290,430,10
290,491,80
290,1416,255
290,1453,20
290,5556,50
290,5602,5
291,663,235
291,3295,80
291,3749,504
291,3764,80
291,4795,50
291,5510,45
291,5670,180
291,5695,40
291,5718,25
291,5723,10
291,5900,5
291,9395,25
291,9465,48
292,233,40
292,274,20
292,294,50
292,401,1143
292,501,1375
292,702,2528
292,713,17800
292,939,48
292,1624,40
292,1736,3200
292,1800,506
292,1839,35
292,2069,176
292,2237,450
292,3277,150
292,3673,50
292,3760,234
292,4567,1025
292,5200,1509
292,5328,1816
292,5663,96
292,6063,160
292,9554,48
294,382,35
294,689,15
294,784,10
294,1010,70
294,1025,160
294,1119,80
294,1213,155
294,1239,35
294,1492,40
294,1580,96
294,1620,70
294,1736,48
294,1758,587
294,1800,968
294,1882,5
294,2075,130
294,2802,5
294,3704,678
294,3747,767
294,4470,20
294,4567,1768
294,4595,40
294,4797,36
294,5234,10
294,5357,245
294,5384,235
294,5556,724
294,5648,40
294,5663,48
294,9424,48
296,243,75
296,709,672
296,1437,32994
296,1444,305
296,1473,25
296,1478,30
296,1507,563
296,1508,64
296,1736,24
296,1993,25
296,2075,30
296,3326,188
296,4567,60
296,5253,20
296,5685,30
297,1025,55
297,4567,627
297,4758,85
297,5351,114
297,5404,315
297,5525,516
297,5663,66
298,270,40
298,302,77
298,553,15
298,672,175
298,712,60
298,1213,30
298,1736,296
298,1752,25
298,1758,25
298,1800,1892
298,1995,245
298,2034,55
298,2042,85
298,2051,2248
298,2075,265
298,2087,60
298,2744,15
298,2948,25
298,3704,234
298,3722,453
298,3738,20
298,3753,48
298,4567,130
298,4767,25
298,5130,5
298,5266,315
298,5361,740
298,5392,136
298,5556,60
298,5643,666
298,5663,366
298,5746,448
298,9424,55
299,290,20
299,505,48
299,741,5464
299,1620,150
299,1991,100
299,2035,2693
299,2085,2425
299,3713,240
299,3714,360
299,3885,2040
299,4818,50
299,5181,2059
299,5203,50
299,5639,1121
299,5863,375
300,1736,732
301,304,44
301,468,5
301,1800,150
301,3078,50
301,4523,335
301,9179,60
302,726,450
302,1025,50
302,4567,50
302,5663,90
303,149,150
303,203,30
303,311,350
303,368,65
303,446,100
303,536,564
303,687,1501
303,693,7989
303,696,1310
303,697,9628
303,974,575
303,1010,100
303,1025,1082
303,1039,176
303,1102,565
303,1111,539
303,1166,2424
303,1213,30
303,1258,275
303,1266,17725
303,1285,500
303,1390,320
303,1424,250
303,1448,1068
303,1451,35
303,1620,260
303,1626,50
303,1736,633
303,2667,35
303,2784,3410
303,3172,904
303,3293,50
303,3298,2115
303,3324,421
303,3330,370
303,3331,35
303,3332,50
303,3333,1525
303,3562,343
303,3708,105
303,3734,130
303,3735,2830
303,3751,2567
303,4004,428
303,4432,55
303,4437,1815
303,4470,137
303,4484,780
303,4595,1008
303,4641,981
303,4653,655
303,4667,105
303,4669,750
303,4764,125
303,4771,1280
303,4896,686
303,5180,50
303,5341,90
303,5353,585
303,5471,168
303,5516,90
303,5537,2065
303,5574,241
303,5606,90
303,5646,275
303,5772,15
303,6027,1796
303,6123,125
303,9465,80
303,9540,80
304,136,66
304,263,45826
304,294,25
304,301,17
304,646,15
304,703,188
304,732,135
304,2074,15
304,3094,22
304,3737,30
304,3759,12
304,5267,10
304,5407,175
309,4108,3685
319,3816,50
320,1124,539
320,1551,7927
320,1843,135
320,2961,2352
320,5108,6
320,9396,726
320,9429,359
321,3366,1271
321,6708,535
321,9590,6333
323,627,6447
323,1004,6555
323,4841,60
323,4921,55
323,6720,5
327,2,96
327,7,10
327,15,3695
327,24,889
327,29,2801
327,34,72
327,43,777
327,51,121
327,68,6401
327,72,705
327,73,15
327,84,3792
327,90,107253
327,95,93
327,114,296
327,124,150
327,148,1186
327,151,179
327,153,680
327,155,1697
327,164,143
327,167,133
327,169,73468
327,177,10
327,178,13123
327,180,45
327,182,190
327,183,15
327,188,63397
327,192,1763
327,195,4147
327,204,246
327,225,362
327,241,132
327,247,1147
327,251,10
327,271,33411
327,274,90
327,276,111
327,290,15
327,292,27831
327,294,3821
327,298,411
327,303,3213
327,324,15
327,326,10
327,330,485
327,336,8600
327,339,283
327,341,96
327,342,3721
327,366,3051
327,385,63
327,389,219
327,392,20
327,412,3249
327,414,22972
327,416,677
327,417,67
327,418,25
327,420,3193
327,425,246
327,447,6
327,453,25
327,472,5
327,483,30
327,505,1737
327,511,2429
327,522,6605
327,545,15430
327,547,387
327,548,97
327,550,837
327,557,11515
327,558,10
327,561,91
327,562,5
327,565,1547
327,573,73
327,575,279
327,577,20
327,578,161
327,583,127
327,587,556
327,588,674
327,591,25
327,594,52
327,596,150
327,597,70
327,603,10
327,604,291
327,605,1439
327,607,281
327,611,10
327,614,2166
327,620,70
327,623,20
327,624,5
327,625,20681
327,626,30
327,627,1127
327,649,183
327,666,511
327,673,5
327,682,4309
327,705,466
327,735,15
327,748,1325
327,802,34
327,826,10
327,853,60
327,950,239
327,957,30
327,959,29386
327,961,30
327,962,10
327,963,35
327,966,20
327,970,308
327,971,178
327,974,426
327,979,1715
327,990,68
327,994,68346
327,996,100
327,998,6
327,999,305
327,1001,25
327,1008,129
327,1010,219
327,1011,119
327,1014,352
327,1015,20
327,1025,97
327,1033,12
327,1071,265
327,1074,11065
327,1111,20
327,1128,309
327,1161,499
327,1166,60
327,1168,32
327,1178,17
327,1193,4
327,1200,45
327,1225,140
327,1244,7346
327,1255,122
327,1257,35
327,1258,282
327,1263,90
327,1266,952
327,1271,179
327,1272,261
327,1276,2470
327,1291,760
327,1307,2216
327,1309,124
327,1312,36
327,1314,3
327,1327,240
327,1357,5
327,1419,10
327,1421,457
327,1430,5
327,1464,64
327,1468,10
327,1506,4168
327,1532,789
327,1563,1204
327,1613,20
327,1620,2114
327,1628,5
327,1684,15
327,1685,10
327,1707,686
327,1710,247
327,1712,46
327,1721,70
327,1723,70
327,1725,36
327,1731,403
327,1735,10
327,1736,6552
327,1743,62
327,1748,464
327,1757,351
327,1767,20
327,1800,185
327,1803,627
327,1840,767
327,1865,455
327,1887,61
327,1899,671
327,2033,30
327,2075,54
327,2099,20
327,2106,110
327,2108,31
327,2127,25
327,2129,100
327,2137,31
327,2139,166
327,2144,10
327,2164,64
327,2204,65
327,2232,5
327,2236,35
327,2237,57
327,2270,1640
327,2276,625
327,2297,184
327,2310,10
327,2580,168
327,2591,10
327,2593,71
327,2596,10
327,2598,6
327,2602,330
327,2604,15
327,2608,61
327,2609,136
327,2612,72
327,2618,12687
327,2619,1366
327,2628,10
327,2635,104
327,2640,1110
327,2652,67
327,2672,411
327,2674,20
327,2676,206
327,2731,100
327,2732,69
327,2738,10
327,2744,275
327,2745,195
327,2748,15
327,2752,633
327,2753,40
327,2759,1544
327,2760,100
327,2762,22
327,2784,1241
327,2796,195
327,2801,724
327,2810,424
327,2818,88
327,2833,5
327,2838,10
327,2852,25
327,2872,452
327,2887,235
327,2924,25
327,2930,10
327,2962,5
327,2967,20
327,2968,40
327,2984,6
327,3002,15
327,3018,102
327,3020,55
327,3023,50
327,3024,46
327,3027,120
327,3054,278
327,3057,5
327,3067,64
327,3070,35
327,3072,15
327,3073,312
327,3074,55
327,3075,82
327,3096,234
327,3130,713
327,3142,42
327,3172,125
327,3188,56
327,3237,707
327,3253,3125
327,3261,80
327,3276,1589
327,3284,7106
327,3336,15
327,3337,22
327,3340,30
327,3354,18333
327,3355,299
327,3364,428
327,3372,796
327,3377,20
327,3379,10
327,3381,20
327,3382,35
327,3389,38
327,3415,334
327,3452,15
327,3489,44
327,3493,5
327,3518,6
327,3529,73
327,3530,10
327,3538,270
327,3539,121
327,3541,511
327,3544,142
327,3548,15
327,3552,35
327,3562,41
327,3566,155
327,3579,45
327,3580,162
327,3595,40
327,3596,72
327,3605,12
327,3614,20
327,3616,6
327,3619,10
327,3623,60
327,3631,103
327,3633,10
327,3636,70
327,3638,34
327,3641,60
327,3644,140
327,3654,35
327,3657,110
327,3660,179
327,3673,206
327,3678,2
327,3683,82
327,3690,5
327,3694,20
327,3696,5
327,3699,50
327,3704,6
327,3718,5
327,3748,62
327,3759,579
327,3760,57
327,3816,15
327,3853,10
327,3858,167
327,3860,20
327,3861,20
327,3864,87
327,3865,1088
327,3873,51
327,3874,346
327,3885,2552
327,3902,20
327,3916,40
327,3918,3103
327,3924,27
327,3925,166
327,3929,45
327,3934,10
327,3935,35
327,3937,69
327,3942,17
327,3943,40
327,3944,40
327,3960,20
327,3961,150
327,3963,169
327,3972,30
327,3977,179
327,3980,578
327,3983,44
327,3984,56
327,3986,5
327,3990,434
327,3993,12
327,4021,1059
327,4022,1053
327,4023,53
327,4032,30
327,4037,295
327,4038,58
327,4039,414
327,4041,418
327,4047,20
327,4048,75
327,4058,15
327,4060,20
327,4072,52
327,4089,119
327,4094,30
327,4100,10
327,4110,5
327,4150,17
327,4383,1
327,4395,22
327,4432,10
327,4456,45
327,4465,60
327,4470,155
327,4475,11
327,4550,165
327,4583,10
327,4595,163
327,4625,5
327,4673,40
327,4674,12
327,4675,36
327,4678,10
327,4680,25
327,4682,94
327,4684,209
327,4698,276
327,4702,153
327,4703,10
327,4706,40
327,4715,132
327,4720,10
327,4726,56
327,4730,2
327,4735,10
327,4742,35
327,4743,62
327,4745,31
327,4746,603
327,4748,37
327,4750,27
327,4751,40
327,4771,25
327,4785,106
327,4830,50
327,4833,68
327,4835,67
327,4839,130
327,4840,20
327,4842,10
327,4849,40
327,4850,30
327,4854,1589
327,4855,657
327,4864,11
327,4871,5
327,4884,144
327,4892,190
327,4900,30
327,4903,466
327,4906,30
327,4910,36
327,4918,104
327,4922,5
327,4933,12
327,4935,20
327,5036,20
327,5044,90
327,5048,3820
327,5051,5
327,5056,20
327,5063,20
327,5087,6
327,5109,70
327,5117,2121
327,5142,5
327,5156,70
327,5158,5
327,5164,56
327,5199,36
327,5230,783
327,5250,354
327,5307,30
327,5328,490
327,5331,10
327,5360,111
327,5491,326
327,5540,2862
327,5556,5
327,5586,1642
327,5641,347
327,5663,36
327,5694,20
327,5912,50
327,5921,5
327,5922,60
327,5924,23
327,5925,10
327,5927,20
327,5939,264
327,5941,30
327,5948,12
327,5960,32
327,5970,5
327,5980,215
327,5981,86
327,5993,120
327,6000,30
327,6002,100
327,6007,1978
327,6016,20
327,6019,140
327,6025,270
327,6030,18
327,6041,10
327,6043,160
327,6044,15
327,6047,54
327,6059,20
327,6060,10
327,6063,420
327,6065,60
327,6067,226
327,6070,10
327,6076,132
327,6078,40
327,6082,50
327,6099,6
327,6114,48
327,6116,15
327,6118,50
327,6123,5
327,6128,265
327,6129,144
327,6130,27
327,6131,80
327,6135,142
327,6136,50
327,6140,110
327,6151,30
327,6154,42
327,6161,46
327,6174,10
327,6185,270
327,6194,65
327,6202,80
327,6212,10
327,6215,10
327,6217,271
327,6219,350
327,6226,10
327,6233,205
327,6237,30
327,6239,35
327,6240,60
327,6242,70
327,6244,110
327,6245,25
327,6252,172
327,6253,30
327,6254,50
327,6257,36
327,6280,75
327,6286,20
327,6288,5
327,6295,10
327,6298,50
327,6304,10
327,6305,40
327,6308,10
327,6309,10
327,6326,90
327,6330,50
327,6331,21
327,6342,102
327,6346,20
327,6363,20
327,6382,15
327,6384,5
327,6394,10
327,6401,60
327,6408,60
327,6413,39
327,6414,130
327,6416,54
327,6424,22
327,6430,10
327,6448,232
327,6475,20
327,6484,26
327,6486,5
327,6509,40
327,6520,30
327,6526,12
327,6534,6
327,6536,22
327,6552,64
327,6570,10
327,6571,70
327,6576,20
327,6578,50
327,6590,10
327,6592,134
327,6599,26
327,6608,849
327,6609,10
327,6620,60
327,6647,10
327,6649,30
327,6661,90
327,6679,15
327,6684,10
327,6688,10
327,6689,186
327,6694,20
327,6696,20
327,6730,120
327,6745,63
327,6768,10
327,6786,21
327,6814,10
327,6834,50
327,6840,85
327,6859,5
327,6868,40
327,6869,10
327,6871,60
327,6939,12
327,7011,2904
327,7196,3
327,8021,1975
327,8550,5
327,9199,42
327,9424,70
327,9492,30
327,9540,344
327,9711,6
327,9766,5
328,3853,30
330,1025,35
330,1166,25
330,3350,1195
330,4079,236
330,5641,332
330,5663,36
332,4865,275
335,1580,42
335,1758,20
335,3525,25
335,4003,15
336,15,171
336,31,30
336,90,282
336,136,12156
336,153,1028
336,164,357
336,169,4534
336,180,15
336,188,229
336,195,7955
336,198,1500
336,208,182
336,271,262
336,274,5
336,299,25
336,304,55106
336,309,420
336,341,666
336,387,624
336,413,356
336,414,5007
336,416,45
336,519,368
336,556,5370
336,569,20677
336,585,20286
336,592,66
336,594,151
336,612,46
336,614,2661
336,667,6
336,730,4265
336,797,335
336,959,29
336,974,40
336,986,36
336,994,35
336,1015,35
336,1025,15
336,1039,25
336,1225,5
336,1245,105
336,1259,875
336,1263,175
336,1307,498
336,1327,148
336,1430,491
336,1506,2907
336,1620,115
336,1800,80
336,2075,155
336,2169,25
336,2369,7640
336,2465,605
336,2598,7
336,2608,61
336,2631,55
336,2634,5419
336,2725,51
336,2729,2888
336,2742,320
336,2759,5
336,2984,46
336,2992,25
336,3188,5
336,3194,1437
336,3205,95
336,3207,332
336,3221,1330
336,3235,129
336,3253,1720
336,3258,20
336,3261,44
336,3276,4749
336,3291,30
336,3300,50
336,3354,5030
336,3386,2678
336,3568,155
336,3639,949
336,3655,12
336,3704,30
336,3722,658
336,3727,10
336,3737,1201
336,3753,10
336,3760,178
336,3895,49
336,3989,10576
336,4014,88
336,4207,3853
336,4470,65
336,4595,111
336,4736,369
336,4762,100
336,4824,90
336,4855,25353
336,5056,40
336,5350,3646
336,5357,55
336,5556,51
336,5619,111
336,5641,1254
336,5648,258
336,5663,795
336,6689,150
336,6698,735
336,9024,609
336,9029,2006
336,9122,50
336,9273,205
336,9747,25
341,4108,1074
342,525,90
342,2139,50
342,2996,1066
342,6140,295
343,2882,35
343,2926,50
344,1096,25
344,1408,96
344,1569,50
344,1812,10
344,1883,30
344,5109,25
344,9317,15
345,3458,50
346,171,2645
346,2025,1273
346,3236,657
346,3254,4054
346,9039,50
346,9065,25
346,9094,20
347,3404,7095
354,4481,1360
355,109,25
355,1126,705
355,2428,335
355,2432,150
355,2500,903
355,4163,805
355,4165,235
355,4191,925
355,4204,190
355,4970,80
355,5002,125
355,6978,810
355,7028,25
355,7071,100
355,7168,75
355,7303,690
355,7336,75
355,7429,25
355,7443,45
355,7481,125
355,7544,140
355,7721,252
355,7738,345
355,7883,247
355,7978,90
355,8161,30
355,8508,175
355,8525,125
357,842,25
357,900,294
357,909,50
357,1240,25
357,1303,10
357,1883,25
357,2247,624
357,3501,25
357,9201,50
357,9540,73
361,1736,175
361,4458,18201
362,1830,23
363,1736,88
363,2389,64
363,5556,60
363,7460,25
363,8698,35
363,8824,25
363,8835,186
363,9747,20
365,1121,132
365,2215,55
366,1743,77
366,1800,119
366,4712,620
366,4855,1318
366,6063,10
375,39,3775
375,50,278
375,1215,944
375,1234,710
375,1266,182
375,1300,80
375,1333,864
375,1344,635
375,1358,25
375,1364,50
375,1574,41
375,1598,50
375,1677,1234
375,1791,235
375,1849,40
375,1882,10
375,2268,12
375,2275,60
375,2280,25
375,2341,25
375,2344,65
375,2663,37
375,2676,5
375,2708,25
375,2718,10
375,2915,85
375,3173,100
375,3489,99
375,3791,40
375,3809,38
375,3840,263
375,4480,50
375,5159,40
375,9222,45
375,9368,25
375,9689,25
378,857,75
384,5663,36
385,52,58
385,3037,27
385,3562,50
385,4386,33
385,4395,141
385,6594,65
385,6605,121
385,9487,5
385,9618,50
385,9749,60
386,169,1
386,345,25
386,847,25
386,1189,95
386,2160,25
386,2165,30
386,2784,1
386,4117,100
386,4122,3
386,4944,650
386,4959,25
386,5210,2
386,7281,1
386,7421,50
386,7446,50
386,8053,5
386,8838,18
386,8910,25
387,15,368
387,25,30
387,28,727
387,31,11572
387,32,30
387,34,360
387,39,383
387,68,96
387,84,5
387,86,103
387,90,11
387,104,35
387,136,242
387,138,2426
387,163,275
387,167,253
387,169,3202
387,188,145
387,194,50
387,195,440
387,196,50
387,198,7453
387,204,25
387,208,3226
387,226,50
387,229,12116
387,243,1569
387,252,2
387,253,50
387,263,600
387,271,1003
387,272,140
387,276,216
387,288,348638
387,290,276
387,293,129
387,294,30
387,296,48678
387,298,391
387,302,60
387,303,24
387,304,12105
387,336,163
387,375,30
387,384,952
387,389,137
387,401,40
387,405,254
387,414,486
387,416,186
387,432,8771
387,433,150
387,442,20
387,453,22
387,463,1096
387,481,286
387,483,1771
387,490,956
387,505,110
387,519,593
387,534,376
387,542,7960
387,545,310
387,551,20
387,556,1470
387,566,20
387,573,1141
387,575,478
387,592,231
387,594,612
387,612,1040
387,642,244
387,647,152
387,649,6719
387,666,363
387,672,1380
387,677,25
387,692,61
387,694,165
387,701,1536
387,702,101
387,706,90
387,712,31
387,728,1485
387,732,20
387,735,689
387,754,65
387,756,787
387,836,61
387,935,239
387,943,75
387,947,12
387,950,50
387,976,210
387,989,982
387,994,1057
387,1020,50
387,1025,52
387,1039,80
387,1044,1685
387,1102,1342
387,1136,766
387,1166,154
387,1171,10
387,1184,1705
387,1225,411
387,1258,5
387,1280,60
387,1292,178
387,1307,1128
387,1312,35
387,1320,100
387,1327,5
387,1375,1303
387,1416,1715
387,1419,1026
387,1425,25
387,1431,40
387,1432,5967
387,1506,2328
387,1509,92
387,1535,70
387,1590,18
387,1618,654
387,1646,125
387,1652,1865
387,1662,12
387,1710,75
387,1736,5652
387,1746,407
387,1764,50
387,1800,4936
387,1839,1605
387,1840,10
387,1864,120
387,1882,20
387,1972,906
387,1983,210
387,2003,1794
387,2004,229
387,2025,43
387,2051,2123
387,2070,25
387,2075,638
387,2080,25
387,2087,5
387,2125,30
387,2169,25
387,2193,64
387,2241,614
387,2422,1080
387,2556,245
387,2572,42
387,2580,50
387,2598,20
387,2608,40
387,2613,25
387,2620,6035
387,2634,10536
387,2639,10
387,2672,3441
387,2674,255
387,2686,126
387,2729,1965
387,2784,1003
387,2801,4441
387,2852,20
387,2872,359
387,2905,25
387,2981,42
387,2984,35
387,3006,5
387,3032,1629
387,3034,47673
387,3047,142
387,3056,10
387,3079,40
387,3128,75
387,3172,171
387,3228,399
387,3230,835
387,3276,2096
387,3281,15
387,3282,390
387,3319,392
387,3382,5
387,3452,20
387,3593,15
387,3643,20
387,3664,2808
387,3704,4224
387,3722,52
387,3725,3293
387,3737,170
387,3746,130
387,3748,22
387,3759,26383
387,3790,20
387,3887,460
387,3918,61
387,3989,5008
387,3996,25
387,4069,20
387,4079,6
387,4207,1592
387,4400,96
387,4470,16
387,4484,675
387,4511,305
387,4567,1205
387,4596,25
387,4604,11
387,4649,548
387,4670,210
387,4684,10
387,4750,285
387,4762,373647
387,4786,6832
387,4854,3379
387,4855,14866
387,5130,80
387,5158,10
387,5194,40
387,5267,40
387,5326,136
387,5328,1531
387,5407,507
387,5468,5
387,5523,31
387,5554,65
387,5556,4416
387,5590,1141
387,5606,100
387,5636,55
387,5638,3556
387,5647,35
387,5648,77
387,5663,392
387,5713,25
387,5742,30
387,5765,54
387,5804,453
387,5813,1042
387,5830,62
387,6063,6
387,6224,25
387,6333,5
387,6408,240
387,6417,60
387,6608,660
387,6918,25
387,7196,1595
387,7376,88
387,8622,262
387,9024,2637
387,9424,286
387,9520,80
387,9710,25
389,18,250
389,37,5
389,39,17072
389,43,412
389,49,20
389,50,835
389,66,10
389,93,2809
389,102,96
389,121,50
389,122,85
389,126,349
389,135,547
389,150,350
389,152,490
389,153,663
389,193,78
389,200,3860
389,215,69
389,225,1943
389,234,140
389,235,70
389,239,250
389,241,132
389,250,156
389,261,126
389,265,620
389,271,61
389,343,2160
389,345,55
389,347,6704
389,355,120
389,372,25
389,378,484
389,382,91
389,385,2209
389,394,176
389,402,4899
389,404,394
389,418,405
389,433,67099
389,438,116
389,444,50
389,446,95106
389,463,131765
389,485,9899
389,507,896
389,508,108
389,515,275
389,524,205
389,567,15
389,622,5
389,666,77498
389,667,918
389,745,5
389,753,220
389,764,6
389,774,36
389,776,31
389,783,1260
389,784,25
389,785,2675
389,789,212
389,797,255
389,800,20
389,806,175
389,808,60
389,810,67
389,815,125
389,816,557
389,824,487
389,832,997
389,836,5392
389,843,1535
389,849,250
389,853,1155
389,860,43
389,862,30
389,865,89
389,866,37
389,867,226
389,871,30
389,877,239
389,878,7911
389,883,937
389,887,3234
389,900,2395
389,906,1129
389,915,107
389,917,6189
389,919,484
389,925,183
389,928,8055
389,939,61
389,941,40
389,986,468
389,1010,335
389,1018,902
389,1027,30
389,1033,1093
389,1037,220
389,1049,588
389,1053,20
389,1058,524
389,1064,50
389,1070,7376
389,1071,2241
389,1090,1296
389,1092,144
389,1094,7015
389,1098,250
389,1105,229
389,1111,2929
389,1112,347
389,1124,640
389,1137,1082
389,1139,288
389,1147,66
389,1156,20
389,1166,1603
389,1169,36
389,1171,40
389,1174,147
389,1178,174
389,1185,132
389,1187,380
389,1188,25
389,1199,405
389,1204,1350
389,1210,148
389,1217,35
389,1223,3090
389,1245,90
389,1258,555
389,1261,30
389,1286,20
389,1295,121
389,1305,42
389,1309,232
389,1321,53
389,1349,60
389,1370,30
389,1373,75
389,1375,7335
389,1376,135
389,1395,30
389,1401,20
389,1402,150
389,1406,90
389,1409,40
389,1509,3125
389,1510,245
389,1513,180
389,1520,30
389,1527,50
389,1534,16977
389,1540,25
389,1561,352
389,1564,275
389,1568,100
389,1573,610
389,1574,170
389,1575,30
389,1588,20
389,1606,20
389,1624,225
389,1626,55
389,1628,130
389,1642,10
389,1643,20
389,1652,865
389,1656,675
389,1666,411
389,1671,1185
389,1672,15
389,1677,3227
389,1682,35
389,1705,90
389,1736,5452
389,1737,510
389,1764,60
389,1766,266
389,1781,90
389,1790,2303
389,1794,100
389,1798,80
389,1800,573
389,1802,3444
389,1806,550
389,1846,196
389,1863,30
389,1865,5769
389,1883,223
389,1884,102
389,1904,24
389,1907,2303
389,1909,143
389,1919,976
389,1930,30
389,1931,36
389,1942,30
389,1953,65
389,1957,60
389,1968,40
389,2154,10
389,2157,146
389,2164,21
389,2188,82
389,2193,2005
389,2198,148
389,2208,210
389,2213,81
389,2218,771
389,2220,5
389,2224,414
389,2236,270
389,2237,260
389,2240,95
389,2265,3727
389,2267,30
389,2279,136
389,2286,40
389,2287,55
389,2290,30
389,2292,135
389,2299,138
389,2304,30
389,2310,65
389,2313,35
389,2320,66
389,2329,559
389,2331,285
389,2345,90
389,2346,45
389,2465,7595
389,2521,261
389,2532,1139
389,2560,20
389,2625,576
389,2656,34
389,2661,476
389,2663,2381
389,2667,200
389,2670,15864
389,2676,900
389,2677,616
389,2681,50
389,2691,235
389,2693,464
389,2697,95
389,2703,242
389,2706,419
389,2708,436
389,2714,92
389,2744,27
389,2751,105
389,2776,31
389,2808,154
389,2813,32
389,2814,11
389,2821,11
389,2831,50
389,2833,416
389,2839,1212
389,2850,166
389,2851,47
389,2855,40
389,2872,4520
389,2875,64
389,2903,110
389,2909,979
389,2917,70
389,2918,63
389,2919,30
389,2927,150
389,2934,38
389,2937,50
389,2938,30
389,2948,120
389,2955,36
389,3038,30
389,3096,891
389,3097,15338
389,3099,1190
389,3101,100
389,3106,125
389,3107,1518
389,3109,99
389,3120,15
389,3121,5
389,3123,5
389,3127,185
389,3134,5
389,3135,261
389,3142,159
389,3158,35
389,3170,77
389,3176,42
389,3179,291
389,3258,2057
389,3357,140
389,3396,125
389,3414,60
389,3417,30
389,3426,5
389,3444,199
389,3463,66
389,3483,180
389,3489,3675
389,3490,173
389,3493,60
389,3501,30
389,3516,50
389,3562,28
389,3617,30
389,3655,180
389,3681,186
389,3696,713
389,3725,232
389,3774,25
389,3776,56
389,3783,200
389,3784,555
389,3803,2656
389,3842,25
389,4045,328
389,4058,235
389,4150,10896
389,4393,108
389,4422,125
389,4424,5
389,4426,225
389,4432,106
389,4436,26
389,4440,561
389,4442,43
389,4443,32
389,4446,10
389,4455,517
389,4458,108
389,4471,10
389,4477,80
389,4484,660
389,4490,25
389,4508,622
389,4511,270
389,4513,249
389,4525,140
389,4555,90
389,4560,844
389,4572,1611
389,4580,11
389,4591,80
389,4592,35
389,4595,211
389,4739,11
389,4753,392
389,4826,60
389,4859,30
389,4916,24
389,4945,1569
389,5047,105
389,5099,144
389,5102,5
389,5104,116
389,5106,25
389,5111,194
389,5117,4929
389,5120,49
389,5137,227
389,5144,89
389,5158,120
389,5161,78
389,5438,45
389,5586,2922
389,5602,525
389,5694,70
389,5765,339
389,5982,5
389,5996,24
389,6024,12
389,6094,120
389,6123,73
389,6170,125
389,6182,20
389,6200,20
389,6207,5
389,6299,40
389,6339,36
389,6340,10
389,6341,170
389,6344,26
389,6357,10
389,6730,356
389,6760,245
389,8387,1500
389,9167,5
389,9168,115
389,9169,51
389,9181,1638
389,9237,56
389,9241,100
389,9265,20
389,9269,149
389,9274,132
389,9315,30
389,9317,125
389,9332,540
